file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,22992009,370,    #http://stackoverflow.com/questions/22992009/legend-in-python-networkx
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,18821795,412,    #http://stackoverflow.com/questions/18821795/how-can-i-get-list-of-font-familyor-name-of-font-in-matplotlib
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,7125009,418,    #http://stackoverflow.com/questions/7125009/how-to-change-legend-size-with-matplotlib-pyplot 
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,24662006,450,    #http://stackoverflow.com/questions/24662006/python-networkx-graph-different-colored-nodes-using-two-lists
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,22992009,453,    #http://stackoverflow.com/questions/22992009/legend-in-python-networkx
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-feb28-2016-backup.py,7125009,486,    #http://stackoverflow.com/questions/7125009/how-to-change-legend-size-with-matplotlib-pyplot 
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,18821795,289,    #http://stackoverflow.com/questions/18821795/how-can-i-get-list-of-font-familyor-name-of-font-in-matplotlib
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,7125009,294,    #http://stackoverflow.com/questions/7125009/how-to-change-legend-size-with-matplotlib-pyplot 
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,24662006,363,    #http://stackoverflow.com/questions/24662006/python-networkx-graph-different-colored-nodes-using-two-lists
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,22992009,366,    #http://stackoverflow.com/questions/22992009/legend-in-python-networkx
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,7125009,408,    #http://stackoverflow.com/questions/7125009/how-to-change-legend-size-with-matplotlib-pyplot 
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,24662006,440,    #http://stackoverflow.com/questions/24662006/python-networkx-graph-different-colored-nodes-using-two-lists
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,22992009,443,    #http://stackoverflow.com/questions/22992009/legend-in-python-networkx
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/plot-network-graph-oct-23-backup.py,7125009,476,    #http://stackoverflow.com/questions/7125009/how-to-change-legend-size-with-matplotlib-pyplot 
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/intersection_plotter_overlap_selector.py,33195384,183,    #http://stackoverflow.com/questions/33195384/python-sorting-a-dictionary-based-on-values-and-order-based-on-key-if-values-ar
/Users/jacob.caulfield/Documents/GitHub4/scripts/python/taxon_bar_graphs_w_err_bar.py,4534480,238,    #http://stackoverflow.com/questions/4534480/get-legend-as-a-seperate-picture-in-matplotlib
