file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/table.py,9819602,119,        # http://stackoverflow.com/questions/9819602/union-of-dict-objects-in-python
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/tests.py,3124155,129,        # inspired from http://stackoverflow.com/a/3124155/190597 (KennyTM)
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/notebook.py,15411967,60,try: #http://stackoverflow.com/questions/15411967/how-can-i-check-if-code-is-executed-in-the-ipython-notebook
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,3403973,382,        # http://stackoverflow.com/questions/3403973/fast-replacement-of-values-in-a-numpy-array
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,9829578,657,            # http://stackoverflow.com/questions/9829578/fast-way-of-counting-non-zero-bits-in-python
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,7422204,732,        # http://stackoverflow.com/questions/7422204/intensity-normalization-of-image-using-pythonpil-speed-issues
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,9166400,836,        # TOD: use http://stackoverflow.com/questions/9166400/convert-rgba-png-to-rgb-with-pil
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,9166671,896,    Source: http://stackoverflow.com/a/9166671/284318
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,9168169,945,    Source: http://stackoverflow.com/a/9168169/284318
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,9459208,974,    Source: http://stackoverflow.com/a/9459208/284318
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,7422204,1012,    # http://stackoverflow.com/questions/7422204/intensity-normalization-of-image-using-pythonpil-speed-issues
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/image.py,10818546,1347,    # http://stackoverflow.com/questions/10818546/finding-index-of-nearest-point-in-numpy-arrays-of-x-and-y-coordinates
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/expr.py,2371436,7,    'http://stackoverflow.com/questions/2371436/evaluating-a-mathematical-expression-in-a-string',
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/expr.py,3867028,8,    'http://stackoverflow.com/questions/3867028/converting-a-python-numeric-expression-to-latex',
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/expr.py,2371436,25,# http://stackoverflow.com/questions/2371436/evaluating-a-mathematical-expression-in-a-string
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/expr.py,3867028,490,# http://stackoverflow.com/questions/3867028/converting-a-python-numeric-expression-to-latex
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/colors.py,14088375,44,    # http://stackoverflow.com/questions/14088375/how-can-i-convert-rgb-to-cmyk-and-vice-versa-in-python
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/colors.py,11174702,397,        # mandatory http://stackoverflow.com/questions/11174702/how-to-subclass-an-ordereddict
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/colors.py,8031418,481,        # http://stackoverflow.com/questions/8031418/how-to-sort-ordereddict-of-ordereddict-python
/Users/jacob.caulfield/Documents/GitHub4/Goulib/Goulib/colors.py,876853,587,# http://stackoverflow.com/questions/876853/generating-color-ranges-in-python
/Users/jacob.caulfield/Documents/GitHub4/Goulib/notebooks/colors.ipynb,1114465,6567,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Goulib/notebooks/colors.ipynb,24161582,6592,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Goulib/notebooks/colors.ipynb,1114465,7447,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Goulib/notebooks/colors.ipynb,24161582,7472,       " * http://stackoverflow.com/a/24161582/3208463\n",
